data_seed,model_seed,node_index,explanation_seconds,ig_completeness_residual,ig_0,feature_0,ig_1,feature_1,ig_2,feature_2,ig_3,feature_3,ig_4,feature_4,ig_5,feature_5
2028,0,384,0.14499500800047826,0.0005059689283370972,0.13999025523662567,Age (normalized),0.236835777759552,Health score,0.0,Smoking status,0.029780054464936256,BMI risk index,0.0957765206694603,Preventive check-up adherence,0.027657831087708473,Claims in previous 12 months (normalized)
2028,0,403,0.12477465600022697,0.00013376027345657349,0.057686999440193176,Age (normalized),0.19146418571472168,Health score,0.0,Smoking status,0.02022630348801613,BMI risk index,0.07110528647899628,Preventive check-up adherence,0.023287026211619377,Claims in previous 12 months (normalized)
2028,0,412,0.1453797089998261,0.00028631091117858887,0.22266890108585358,Age (normalized),0.3242202699184418,Health score,0.20294879376888275,Smoking status,0.018658962100744247,BMI risk index,0.08228939026594162,Preventive check-up adherence,0.03453253209590912,Claims in previous 12 months (normalized)
2028,0,416,0.1259187279993057,0.00011223554611206055,0.06968957185745239,Age (normalized),0.23618656396865845,Health score,0.0,Smoking status,0.01543361134827137,BMI risk index,0.06617928296327591,Preventive check-up adherence,0.02234191820025444,Claims in previous 12 months (normalized)
2028,0,419,0.11987141299960058,0.000596802681684494,0.046325210481882095,Age (normalized),0.2014661282300949,Health score,0.0,Smoking status,0.006116513628512621,BMI risk index,0.05929632484912872,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,427,0.13958913700025732,0.0002948343753814697,0.13686726987361908,Age (normalized),0.15459370613098145,Health score,0.0,Smoking status,0.03538808971643448,BMI risk index,0.06557534635066986,Preventive check-up adherence,0.06685016304254532,Claims in previous 12 months (normalized)
2028,0,431,0.13428811799985851,7.189810276031494e-05,0.13129942119121552,Age (normalized),0.21127565205097198,Health score,0.0,Smoking status,0.009713292121887207,BMI risk index,0.07528895139694214,Preventive check-up adherence,0.0545172281563282,Claims in previous 12 months (normalized)
2028,0,436,0.16142551100074343,0.0004801154136657715,0.03716277331113815,Age (normalized),0.24010194838047028,Health score,0.0,Smoking status,0.05288513004779816,BMI risk index,0.03700308874249458,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,438,0.13159086700034095,0.0006449893116950989,0.04244709759950638,Age (normalized),0.20866408944129944,Health score,0.0,Smoking status,0.006819568574428558,BMI risk index,0.08448967337608337,Preventive check-up adherence,0.042739298194646835,Claims in previous 12 months (normalized)
2028,0,440,0.12431556299998192,0.0005551725625991821,0.15480796992778778,Age (normalized),0.23038432002067566,Health score,0.2226673662662506,Smoking status,0.10290655493736267,BMI risk index,0.07692745327949524,Preventive check-up adherence,0.03964955732226372,Claims in previous 12 months (normalized)
2028,0,442,0.1197203729998364,0.0007747262716293335,0.09793420881032944,Age (normalized),0.21687017381191254,Health score,0.0,Smoking status,0.05814943090081215,BMI risk index,0.10189477354288101,Preventive check-up adherence,0.029029250144958496,Claims in previous 12 months (normalized)
2028,0,443,0.1335678799996458,0.00038309767842292786,0.027042845264077187,Age (normalized),0.20306695997714996,Health score,0.0,Smoking status,0.011602379381656647,BMI risk index,0.05826301872730255,Preventive check-up adherence,0.019184578210115433,Claims in previous 12 months (normalized)
2028,0,446,0.12535498700071912,0.00021320581436157227,0.10606127232313156,Age (normalized),0.14257363975048065,Health score,0.0,Smoking status,0.05067341774702072,BMI risk index,0.04125155135989189,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,447,0.12977754099938466,0.0002819448709487915,0.06984524428844452,Age (normalized),0.1418861299753189,Health score,0.0,Smoking status,0.012276740744709969,BMI risk index,0.09352001547813416,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,448,0.13914119400033087,0.0005142241716384888,0.04072073474526405,Age (normalized),0.17968019843101501,Health score,0.0,Smoking status,0.07366584986448288,BMI risk index,0.09588343650102615,Preventive check-up adherence,0.025551561266183853,Claims in previous 12 months (normalized)
2028,0,455,0.14927890100079821,0.001295529305934906,0.013706251978874207,Age (normalized),0.21715641021728516,Health score,0.0,Smoking status,0.043555572628974915,BMI risk index,0.023113448172807693,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,458,0.12421141499999067,0.0009608268737792969,0.059721801429986954,Age (normalized),0.20408156514167786,Health score,0.0,Smoking status,0.012228898704051971,BMI risk index,0.07502565532922745,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,462,0.13249475000156963,0.00019513070583343506,0.06688416004180908,Age (normalized),0.31061503291130066,Health score,0.1847963184118271,Smoking status,0.05195143446326256,BMI risk index,0.08503291010856628,Preventive check-up adherence,0.03136578947305679,Claims in previous 12 months (normalized)
2028,0,463,0.13981085200066445,0.000170096755027771,0.027584180235862732,Age (normalized),0.28576019406318665,Health score,0.17940998077392578,Smoking status,0.04083825275301933,BMI risk index,0.09228730201721191,Preventive check-up adherence,0.029891883954405785,Claims in previous 12 months (normalized)
2028,0,465,0.12476717600020493,0.00047203898429870605,0.18179747462272644,Age (normalized),0.2976647615432739,Health score,0.21967801451683044,Smoking status,0.07685276120901108,BMI risk index,0.04707331955432892,Preventive check-up adherence,0.07546743750572205,Claims in previous 12 months (normalized)
2028,0,469,0.12075889500010817,0.00041227787733078003,0.11755120754241943,Age (normalized),0.2548137307167053,Health score,0.0,Smoking status,0.01096706185489893,BMI risk index,0.05621916428208351,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,475,0.15957911500026967,0.0001741647720336914,0.010968534275889397,Age (normalized),0.1767546385526657,Health score,0.0,Smoking status,0.024948542937636375,BMI risk index,0.044159941375255585,Preventive check-up adherence,0.028384342789649963,Claims in previous 12 months (normalized)
2028,0,489,0.15213071600010153,7.036328315734863e-05,0.05111958459019661,Age (normalized),0.27128666639328003,Health score,0.0,Smoking status,0.05928373709321022,BMI risk index,0.07370175421237946,Preventive check-up adherence,0.13206957280635834,Claims in previous 12 months (normalized)
2028,0,496,0.13797190000059345,3.756582736968994e-05,0.0937475711107254,Age (normalized),0.2969004511833191,Health score,0.1846904754638672,Smoking status,0.001260824385099113,BMI risk index,0.07724233716726303,Preventive check-up adherence,0.03118918649852276,Claims in previous 12 months (normalized)
2028,0,499,0.12136788000043452,0.000760495662689209,0.05622383952140808,Age (normalized),0.20702987909317017,Health score,0.0,Smoking status,0.048010822385549545,BMI risk index,0.038833137601614,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,502,0.13762324799972703,0.00032092630863189697,0.08137065172195435,Age (normalized),0.21650487184524536,Health score,0.0,Smoking status,0.041647300124168396,BMI risk index,0.06976401805877686,Preventive check-up adherence,0.02698594145476818,Claims in previous 12 months (normalized)
2028,0,507,0.13514241599932575,0.00010582990944385529,0.0,Age (normalized),0.16128309071063995,Health score,0.20227137207984924,Smoking status,0.06872404366731644,BMI risk index,0.08008219301700592,Preventive check-up adherence,0.10223980247974396,Claims in previous 12 months (normalized)
2028,0,510,0.12507436000032612,0.00048676133155822754,0.1077432930469513,Age (normalized),0.22786550223827362,Health score,0.0,Smoking status,0.021466972306370735,BMI risk index,0.05506051331758499,Preventive check-up adherence,0.02675269916653633,Claims in previous 12 months (normalized)
2028,0,525,0.12664394500006892,0.0006350651383399963,0.0609002448618412,Age (normalized),0.28935712575912476,Health score,0.0,Smoking status,0.07889315485954285,BMI risk index,0.043515753000974655,Preventive check-up adherence,0.05380240082740784,Claims in previous 12 months (normalized)
2028,0,532,0.18773832600072637,0.0006423741579055786,0.061237405985593796,Age (normalized),0.23498934507369995,Health score,0.0,Smoking status,0.04904600605368614,BMI risk index,0.058529652655124664,Preventive check-up adherence,0.058633048087358475,Claims in previous 12 months (normalized)
2028,0,536,0.13575235000007524,7.960200309753418e-05,0.040877148509025574,Age (normalized),0.19404520094394684,Health score,0.0,Smoking status,0.02016669698059559,BMI risk index,0.05643545463681221,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,538,0.1285670970000865,7.112324237823486e-05,0.1296277493238449,Age (normalized),0.1596125066280365,Health score,0.20796047151088715,Smoking status,0.13803179562091827,BMI risk index,0.08772969245910645,Preventive check-up adherence,0.03626133129000664,Claims in previous 12 months (normalized)
2028,0,544,0.13032150700018974,8.463859558105469e-06,0.0,Age (normalized),0.20037351548671722,Health score,0.0,Smoking status,0.036868736147880554,BMI risk index,0.0461730882525444,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,545,0.14657287900081428,0.0004963129758834839,0.08483722805976868,Age (normalized),0.20830290019512177,Health score,0.0,Smoking status,0.0021933370735496283,BMI risk index,0.07624325156211853,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,546,0.12209992299995065,0.00018456578254699707,0.11504034698009491,Age (normalized),0.11813271045684814,Health score,0.0,Smoking status,0.004401859361678362,BMI risk index,0.06764165312051773,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,553,0.12798745000054623,0.0004265010356903076,0.11767914146184921,Age (normalized),0.1733701378107071,Health score,0.0,Smoking status,0.015037705190479755,BMI risk index,0.06687379628419876,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,556,0.14493778799896972,7.60108232498169e-05,0.06063844636082649,Age (normalized),0.1572786271572113,Health score,0.0,Smoking status,0.02411651611328125,BMI risk index,0.07854020595550537,Preventive check-up adherence,0.02890697680413723,Claims in previous 12 months (normalized)
2028,0,574,0.14575164600046264,0.00027273595333099365,0.09328983724117279,Age (normalized),0.1982370764017105,Health score,0.0,Smoking status,0.07213990390300751,BMI risk index,0.0728435292840004,Preventive check-up adherence,0.0301829781383276,Claims in previous 12 months (normalized)
2028,0,582,0.13737983299961343,0.0004060715436935425,0.08393578231334686,Age (normalized),0.13767853379249573,Health score,0.0,Smoking status,0.05157502740621567,BMI risk index,0.04919562116265297,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,583,0.1161022710002726,2.3439526557922363e-05,0.09005847573280334,Age (normalized),0.2605285048484802,Health score,0.0,Smoking status,0.04255843907594681,BMI risk index,0.04911123588681221,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,588,0.13492115999997623,0.0004674643278121948,0.09450646489858627,Age (normalized),0.2065121978521347,Health score,0.0,Smoking status,0.014232780784368515,BMI risk index,0.09027531743049622,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2028,0,593,0.1239256379994913,0.0006542056798934937,0.09358933568000793,Age (normalized),0.21118195354938507,Health score,0.0,Smoking status,0.06092359125614166,BMI risk index,0.08709423243999481,Preventive check-up adherence,0.025970032438635826,Claims in previous 12 months (normalized)
2028,0,595,0.13223118199948658,0.0005684979259967804,0.12995868921279907,Age (normalized),0.1623343527317047,Health score,0.0,Smoking status,0.06579604744911194,BMI risk index,0.05588012561202049,Preventive check-up adherence,0.07370107620954514,Claims in previous 12 months (normalized)
2028,0,599,0.14521808900008182,0.0005851984024047852,0.11730757355690002,Age (normalized),0.21309927105903625,Health score,0.0,Smoking status,0.014213953167200089,BMI risk index,0.08781441301107407,Preventive check-up adherence,0.02436607889831066,Claims in previous 12 months (normalized)
2029,0,0,0.14864167199993972,0.00047144293785095215,0.10337188094854355,Age (normalized),0.17478510737419128,Health score,0.21773169934749603,Smoking status,0.06199157238006592,BMI risk index,0.07057236135005951,Preventive check-up adherence,0.0658310130238533,Claims in previous 12 months (normalized)
2029,0,13,0.12264804400092544,4.476308822631836e-05,0.12316902726888657,Age (normalized),0.247408926486969,Health score,0.0,Smoking status,0.07479098439216614,BMI risk index,0.030407940968871117,Preventive check-up adherence,0.0647866502404213,Claims in previous 12 months (normalized)
2029,0,29,0.1644863660003466,0.00039346516132354736,0.0932784155011177,Age (normalized),0.20815534889698029,Health score,0.0,Smoking status,0.07929735630750656,BMI risk index,0.0964585691690445,Preventive check-up adherence,0.02777821756899357,Claims in previous 12 months (normalized)
2029,0,31,0.1616399829999864,1.3969838619232178e-05,0.046000827103853226,Age (normalized),0.14937305450439453,Health score,0.0,Smoking status,0.0007971397135406733,BMI risk index,0.09331879764795303,Preventive check-up adherence,0.021961769089102745,Claims in previous 12 months (normalized)
2029,0,33,0.13500341099916113,1.087784767150879e-06,0.0943845734000206,Age (normalized),0.21021689474582672,Health score,0.0,Smoking status,0.021906530484557152,BMI risk index,0.08923709392547607,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,38,0.1303682130001107,0.0006939619779586792,0.0683414414525032,Age (normalized),0.2196168601512909,Health score,0.21803265810012817,Smoking status,0.06702061742544174,BMI risk index,0.09025786072015762,Preventive check-up adherence,0.06434117257595062,Claims in previous 12 months (normalized)
2029,0,40,0.11826216400004341,0.00036861002445220947,0.19836388528347015,Age (normalized),0.21730783581733704,Health score,0.0,Smoking status,0.08594883978366852,BMI risk index,0.16860027611255646,Preventive check-up adherence,0.033395372331142426,Claims in previous 12 months (normalized)
2029,0,52,0.15365171400026156,0.000586383044719696,0.007982142269611359,Age (normalized),0.20423507690429688,Health score,0.0,Smoking status,0.016912078484892845,BMI risk index,0.06083355471491814,Preventive check-up adherence,0.048923250287771225,Claims in previous 12 months (normalized)
2029,0,56,0.13064473800022824,0.00018808245658874512,0.07473171502351761,Age (normalized),0.2504537105560303,Health score,0.0,Smoking status,0.08055444061756134,BMI risk index,0.06285436451435089,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,58,0.15027365900004952,0.0002534538507461548,0.15418201684951782,Age (normalized),0.22640489041805267,Health score,0.0,Smoking status,0.024555867537856102,BMI risk index,0.07894140481948853,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,62,0.1478532159999304,9.436905384063721e-05,0.19847309589385986,Age (normalized),0.3060029447078705,Health score,0.19462516903877258,Smoking status,0.012987310066819191,BMI risk index,0.06838195770978928,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,63,0.14675983599954634,0.00023927539587020874,0.09036477655172348,Age (normalized),0.18724510073661804,Health score,0.0,Smoking status,0.010018868371844292,BMI risk index,0.06515859812498093,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,66,0.11671472000034555,0.00024731457233428955,0.021972741931676865,Age (normalized),0.16683679819107056,Health score,0.0,Smoking status,0.043976791203022,BMI risk index,0.09364298731088638,Preventive check-up adherence,0.024042446166276932,Claims in previous 12 months (normalized)
2029,0,68,0.12664254100036487,0.00046716630458831787,0.08861308544874191,Age (normalized),0.163442000746727,Health score,0.0,Smoking status,0.0034092911519110203,BMI risk index,0.09789089858531952,Preventive check-up adherence,0.026093190535902977,Claims in previous 12 months (normalized)
2029,0,70,0.12423975999990944,0.00013709068298339844,0.041869256645441055,Age (normalized),0.09826750308275223,Health score,0.0,Smoking status,0.07615765184164047,BMI risk index,0.0706808865070343,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,72,0.14360087099976226,0.0005083605647087097,0.043970201164484024,Age (normalized),0.14100484549999237,Health score,0.0,Smoking status,0.028539201244711876,BMI risk index,0.11918381601572037,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,74,0.13565946699964115,0.0002916008234024048,0.06105373799800873,Age (normalized),0.2296944111585617,Health score,0.203962504863739,Smoking status,0.014605361968278885,BMI risk index,0.14192041754722595,Preventive check-up adherence,0.063995860517025,Claims in previous 12 months (normalized)
2029,0,85,0.1527957250000327,0.00032266974449157715,0.13857083022594452,Age (normalized),0.2285064160823822,Health score,0.0,Smoking status,0.05501887574791908,BMI risk index,0.10203395038843155,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,97,0.12967472699983773,0.00020193308591842651,0.10601016879081726,Age (normalized),0.2796196937561035,Health score,0.20362234115600586,Smoking status,0.04742661491036415,BMI risk index,0.07374801486730576,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,100,0.13378629500039096,0.00020983070135116577,0.04872628673911095,Age (normalized),0.1923438310623169,Health score,0.0,Smoking status,0.015001007355749607,BMI risk index,0.09729297459125519,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,103,0.14643332599916903,9.149312973022461e-06,0.16412201523780823,Age (normalized),0.2211785465478897,Health score,0.0,Smoking status,0.07115849107503891,BMI risk index,0.07398026436567307,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,107,0.12891788399974757,0.0004221796989440918,0.09548412263393402,Age (normalized),0.1382085680961609,Health score,0.0,Smoking status,0.007079962641000748,BMI risk index,0.08135846257209778,Preventive check-up adherence,0.09483685344457626,Claims in previous 12 months (normalized)
2029,0,108,0.16891991600095935,0.0006663650274276733,0.13732534646987915,Age (normalized),0.21277229487895966,Health score,0.0,Smoking status,0.06518010795116425,BMI risk index,0.09238768368959427,Preventive check-up adherence,0.029554137960076332,Claims in previous 12 months (normalized)
2029,0,110,0.16242765600054554,0.0012837052345275879,0.10072717070579529,Age (normalized),0.12367253750562668,Health score,0.18693555891513824,Smoking status,0.0796162560582161,BMI risk index,0.10588810592889786,Preventive check-up adherence,0.11163126677274704,Claims in previous 12 months (normalized)
2029,0,121,0.16256738399897586,0.00109139084815979,0.20303207635879517,Age (normalized),0.14082808792591095,Health score,0.1964103728532791,Smoking status,0.03280310332775116,BMI risk index,0.08567780256271362,Preventive check-up adherence,0.08676618337631226,Claims in previous 12 months (normalized)
2029,0,125,0.14061498000046413,0.00044224411249160767,0.08937181532382965,Age (normalized),0.2573273479938507,Health score,0.22423475980758667,Smoking status,0.06664688885211945,BMI risk index,0.04608777165412903,Preventive check-up adherence,0.06793992966413498,Claims in previous 12 months (normalized)
2029,0,127,0.13635705700016842,0.0004192367196083069,0.0854896754026413,Age (normalized),0.16983608901500702,Health score,0.0,Smoking status,0.07857160270214081,BMI risk index,0.09407887607812881,Preventive check-up adherence,0.10425779223442078,Claims in previous 12 months (normalized)
2029,0,131,0.1298052510001071,4.076957702636719e-05,0.08640001714229584,Age (normalized),0.1623893827199936,Health score,0.0,Smoking status,0.04221750795841217,BMI risk index,0.13210269808769226,Preventive check-up adherence,0.0643058717250824,Claims in previous 12 months (normalized)
2029,0,136,0.14811123399977077,0.0002793222665786743,0.07590708136558533,Age (normalized),0.17570506036281586,Health score,0.0,Smoking status,0.05429237708449364,BMI risk index,0.07202823460102081,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,140,0.13803369700053736,0.0003383159637451172,0.13130205869674683,Age (normalized),0.20185057818889618,Health score,0.0,Smoking status,0.006220453884452581,BMI risk index,0.07306909561157227,Preventive check-up adherence,0.06035587936639786,Claims in previous 12 months (normalized)
2029,0,145,0.1620350450002661,0.0007985085248947144,0.09009138494729996,Age (normalized),0.16750243306159973,Health score,0.0,Smoking status,0.03327825665473938,BMI risk index,0.1137879267334938,Preventive check-up adherence,0.02936704456806183,Claims in previous 12 months (normalized)
2029,0,150,0.17213008900034765,4.786252975463867e-05,0.0,Age (normalized),0.23863188922405243,Health score,0.18531154096126556,Smoking status,0.021946478635072708,BMI risk index,0.1323944330215454,Preventive check-up adherence,0.05737471207976341,Claims in previous 12 months (normalized)
2029,0,151,0.13118462199963687,0.0006712004542350769,0.09230338037014008,Age (normalized),0.2349606454372406,Health score,0.21958079934120178,Smoking status,0.03262689709663391,BMI risk index,0.11927889287471771,Preventive check-up adherence,0.12031444162130356,Claims in previous 12 months (normalized)
2029,0,154,0.13709546900008718,0.0002857819199562073,0.07195212692022324,Age (normalized),0.23456349968910217,Health score,0.0,Smoking status,0.06940103322267532,BMI risk index,0.11112549155950546,Preventive check-up adherence,0.052768804132938385,Claims in previous 12 months (normalized)
2029,0,168,0.14129730700005894,3.293156623840332e-06,0.20497925579547882,Age (normalized),0.21957263350486755,Health score,0.0,Smoking status,0.028658756986260414,BMI risk index,0.12013569474220276,Preventive check-up adherence,0.06400083750486374,Claims in previous 12 months (normalized)
2029,0,171,0.12018263099889737,0.00012040883302688599,0.13924480974674225,Age (normalized),0.17155782878398895,Health score,0.0,Smoking status,0.006337833125144243,BMI risk index,0.13293492794036865,Preventive check-up adherence,0.06450413912534714,Claims in previous 12 months (normalized)
2029,0,176,0.15325397200012958,2.7768313884735107e-05,0.0832073837518692,Age (normalized),0.14579957723617554,Health score,0.0,Smoking status,0.0007870470872148871,BMI risk index,0.08324149250984192,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,181,0.12977359799970145,0.00014525651931762695,0.11078064143657684,Age (normalized),0.18048053979873657,Health score,0.0,Smoking status,0.0255126953125,BMI risk index,0.06046096235513687,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,190,0.1744183399996473,0.0001514926552772522,0.09620057046413422,Age (normalized),0.19565322995185852,Health score,0.0,Smoking status,0.034079235047101974,BMI risk index,0.07537484914064407,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,192,0.1337968900006672,0.0001591891050338745,0.1382083296775818,Age (normalized),0.26861336827278137,Health score,0.2214057594537735,Smoking status,0.05027299374341965,BMI risk index,0.16793236136436462,Preventive check-up adherence,0.0737299844622612,Claims in previous 12 months (normalized)
2029,0,193,0.12337266099984845,0.00034346431493759155,0.09391243755817413,Age (normalized),0.22722019255161285,Health score,0.0,Smoking status,0.005798215977847576,BMI risk index,0.07223799079656601,Preventive check-up adherence,0.021686922758817673,Claims in previous 12 months (normalized)
2029,0,194,0.12941884299925732,0.00020906329154968262,0.09343463182449341,Age (normalized),0.2068803608417511,Health score,0.0,Smoking status,0.037049319595098495,BMI risk index,0.04591015726327896,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,196,0.11694194600022456,0.0003111809492111206,0.09626717120409012,Age (normalized),0.15143828094005585,Health score,0.0,Smoking status,0.06549516320228577,BMI risk index,0.07571009546518326,Preventive check-up adherence,0.03207758814096451,Claims in previous 12 months (normalized)
2029,0,199,0.12358413099991594,0.00033877789974212646,0.09769926965236664,Age (normalized),0.14977498352527618,Health score,0.0,Smoking status,0.017439523711800575,BMI risk index,0.12232387065887451,Preventive check-up adherence,0.026356661692261696,Claims in previous 12 months (normalized)
2029,0,203,0.161717473999488,0.00020722299814224243,0.07508311420679092,Age (normalized),0.17596036195755005,Health score,0.0,Smoking status,0.0230551864951849,BMI risk index,0.08797317743301392,Preventive check-up adherence,0.025734836235642433,Claims in previous 12 months (normalized)
2029,0,211,0.1485287049999897,0.00031469017267227173,0.0,Age (normalized),0.18384946882724762,Health score,0.0,Smoking status,0.05549473315477371,BMI risk index,0.07288281619548798,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,214,0.12070916999891779,4.827976226806641e-06,0.01804524101316929,Age (normalized),0.09883620589971542,Health score,0.0,Smoking status,0.006947651039808989,BMI risk index,0.06486935913562775,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,215,0.12033484499988845,0.0006125122308731079,0.06356097012758255,Age (normalized),0.1776125729084015,Health score,0.0,Smoking status,0.03897445648908615,BMI risk index,0.10111580044031143,Preventive check-up adherence,0.02600635401904583,Claims in previous 12 months (normalized)
2029,0,230,0.12804291600059514,3.176368772983551e-05,0.15389662981033325,Age (normalized),0.14436334371566772,Health score,0.0,Smoking status,0.08600451797246933,BMI risk index,0.14140579104423523,Preventive check-up adherence,0.06957673281431198,Claims in previous 12 months (normalized)
2029,0,232,0.13303455899949768,0.00016178935766220093,0.1348889172077179,Age (normalized),0.30045855045318604,Health score,0.21067149937152863,Smoking status,0.09654838591814041,BMI risk index,0.06651157140731812,Preventive check-up adherence,0.032412610948085785,Claims in previous 12 months (normalized)
2029,0,235,0.13073994600017613,0.0001255422830581665,0.10272575169801712,Age (normalized),0.17479386925697327,Health score,0.0,Smoking status,0.02896643802523613,BMI risk index,0.09784584492444992,Preventive check-up adherence,0.032081808894872665,Claims in previous 12 months (normalized)
2029,0,240,0.120589729999665,0.0004893448203802109,0.09226997196674347,Age (normalized),0.23999708890914917,Health score,0.1939799189567566,Smoking status,0.08594033867120743,BMI risk index,0.10708177089691162,Preventive check-up adherence,0.0863172709941864,Claims in previous 12 months (normalized)
2029,0,249,0.14175437199992302,0.00020554661750793457,0.05647504702210426,Age (normalized),0.303900808095932,Health score,0.19479498267173767,Smoking status,0.08961860090494156,BMI risk index,0.1109006255865097,Preventive check-up adherence,0.032319050282239914,Claims in previous 12 months (normalized)
2029,0,250,0.16271446400060086,0.0005742982029914856,0.02324298582971096,Age (normalized),0.19439713656902313,Health score,0.0,Smoking status,0.018371671438217163,BMI risk index,0.06374271959066391,Preventive check-up adherence,0.02099241316318512,Claims in previous 12 months (normalized)
2029,0,257,0.1358042320007371,4.550814628601074e-05,0.12972168624401093,Age (normalized),0.20665013790130615,Health score,0.0,Smoking status,0.021169273182749748,BMI risk index,0.12508180737495422,Preventive check-up adherence,0.026986658573150635,Claims in previous 12 months (normalized)
2029,0,263,0.13606462799998553,0.00012121349573135376,0.23471947014331818,Age (normalized),0.23127126693725586,Health score,0.201581671833992,Smoking status,0.005278116557747126,BMI risk index,0.12922848761081696,Preventive check-up adherence,0.06254728883504868,Claims in previous 12 months (normalized)
2029,0,264,0.1363800250001077,0.0006040185689926147,0.05451299995183945,Age (normalized),0.22470253705978394,Health score,0.0,Smoking status,0.04911564290523529,BMI risk index,0.056990113109350204,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,266,0.124792002000504,0.00021514296531677246,0.012806368991732597,Age (normalized),0.15529586374759674,Health score,0.0,Smoking status,0.024456894025206566,BMI risk index,0.10236836224794388,Preventive check-up adherence,0.02364429086446762,Claims in previous 12 months (normalized)
2029,0,273,0.1271559230008279,2.790987491607666e-05,0.17027071118354797,Age (normalized),0.204682856798172,Health score,0.0,Smoking status,0.008814172819256783,BMI risk index,0.10664383322000504,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,280,0.17175864199907664,0.00044186413288116455,0.12424587458372116,Age (normalized),0.10297743231058121,Health score,0.0,Smoking status,0.013743163086473942,BMI risk index,0.125883087515831,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,293,0.1706471090001287,0.00040318816900253296,0.06063579395413399,Age (normalized),0.18632292747497559,Health score,0.0,Smoking status,0.0023947935551404953,BMI risk index,0.04696757346391678,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,294,0.1246972420003658,2.908799797296524e-05,0.1465587317943573,Age (normalized),0.3058321475982666,Health score,0.1983935385942459,Smoking status,0.04538218677043915,BMI risk index,0.11985224485397339,Preventive check-up adherence,0.06560354679822922,Claims in previous 12 months (normalized)
2029,0,298,0.14082688899907225,0.00030306726694107056,0.04906857758760452,Age (normalized),0.1835528314113617,Health score,0.0,Smoking status,0.018070949241518974,BMI risk index,0.08991936594247818,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,305,0.14810298899919871,7.846672087907791e-05,0.1723482757806778,Age (normalized),0.1079254001379013,Health score,0.0,Smoking status,0.07001905143260956,BMI risk index,0.14385204017162323,Preventive check-up adherence,0.07038789242506027,Claims in previous 12 months (normalized)
2029,0,306,0.1688816889991358,0.00010253489017486572,0.05215693265199661,Age (normalized),0.17585112154483795,Health score,0.0,Smoking status,0.009640936739742756,BMI risk index,0.07585409283638,Preventive check-up adherence,0.0,Claims in previous 12 months (normalized)
2029,0,314,0.14968583600057173,0.00033223628997802734,0.22269009053707123,Age (normalized),0.2703574299812317,Health score,0.20721161365509033,Smoking status,0.06795903295278549,BMI risk index,0.13614186644554138,Preventive check-up adherence,0.03392426669597626,Claims in previous 12 months (normalized)
2029,0,319,0.1642108020005253,3.2633543014526367e-06,0.18950828909873962,Age (normalized),0.15882143378257751,Health score,0.0,Smoking status,0.14071208238601685,BMI risk index,0.17651960253715515,Preventive check-up adherence,0.03673625364899635,Claims in previous 12 months (normalized)
