data_seed,model_seed,node_index,target,prediction,important_feature_delta,random_feature_delta_mean,feature_rank_spearman,feature_top2_causal_overlap,important_edge_delta,random_edge_delta_mean,fidelity_plus,fidelity_minus,characterization,sparsity,causal_edge_precision,causal_edge_recall,random_causal_edge_precision,random_causal_edge_recall
2027,0,544,0.10857360064983368,0.11964701116085052,0.06255550682544708,0.08637627810239792,0.8823529411764706,1.0,0.12742649018764496,0.05762627720832825,0.12742649018764496,0.0007726773619651794,0.22602866856504925,0.4285714285714286,0.75,0.75,0.625,0.625
2027,0,548,0.4236489534378052,0.47552305459976196,0.08055824041366577,0.16593952029943465,0.8285714285714287,1.0,0.027847707271575928,0.027847707271575928,0.027847707271575928,0.0,0.05418644624989772,0.0,1.0,1.0,1.0,1.0
2027,0,549,0.15245096385478973,0.1544068157672882,0.07666206359863281,0.05972207374870777,0.942857142857143,1.0,0.1561509370803833,0.04231239035725594,0.1561509370803833,0.004448845982551575,0.2699591271265241,0.4285714285714286,0.75,0.75,0.5375,0.5375
2027,0,580,0.1549295037984848,0.12855499982833862,0.0411258190870285,0.06630158238112926,0.9411764705882354,1.0,0.13470977544784546,0.13470977544784546,0.13470977544784546,0.0,0.23743476677933512,0.0,1.0,1.0,1.0,1.0
2027,0,582,0.10056958347558975,0.10044991970062256,0.24895644187927246,0.045498624444007874,0.942857142857143,0.5,0.09497135877609253,0.013772577419877053,0.09497135877609253,0.00029399245977401733,0.17346378181218916,0.6,1.0,1.0,0.3875,0.3875
2027,0,586,0.7608999609947205,0.6612460017204285,0.37784239649772644,0.12898358404636384,0.942857142857143,1.0,0.02577650547027588,0.02249976098537445,0.02577650547027588,0.02348881959915161,0.05022718753949563,0.6923076923076923,0.75,0.75,0.3125,0.3125
2027,0,587,0.07784458249807358,0.07503093034029007,0.2307709977030754,0.04651243649423122,0.823529411764706,0.5,0.0963260754942894,0.0963260754942894,0.0963260754942894,0.0,0.17572522928611334,0.0,1.0,1.0,1.0,1.0
2027,0,591,0.127056285738945,0.1359812170267105,0.09016264975070953,0.06704817228019237,0.6470588235294118,0.5,0.1800687462091446,0.0923440158367157,0.1800687462091446,0.006187379360198975,0.30489382934120807,0.4285714285714286,1.0,1.0,0.5625,0.5625
2028,0,1,0.20086966454982758,0.17484760284423828,0.08816763758659363,0.14938318617641927,0.7142857142857143,0.5,0.16203218698501587,0.16203218698501587,0.16203218698501587,0.0,0.27887727861552813,0.0,1.0,1.0,1.0,1.0
2028,0,4,0.07415761053562164,0.06817202270030975,0.20001645386219025,0.0670561246573925,0.9411764705882354,0.5,0.09841471910476685,0.0422589723020792,0.09841471910476685,0.00528891384601593,0.1791087753363751,0.4285714285714286,0.75,0.75,0.6,0.6
2028,0,11,0.19563798606395721,0.1889602690935135,0.08483617007732391,0.08662090972065925,0.8857142857142858,1.0,0.11093123257160187,0.11093123257160187,0.11093123257160187,0.0,0.19970854958288717,0.0,1.0,1.0,1.0,1.0
2028,0,14,0.46827155351638794,0.4616243541240692,0.03982439637184143,0.20303185656666756,0.8285714285714287,0.5,0.13268402218818665,0.07623597234487534,0.13268402218818665,0.01451447606086731,0.23387899192451797,0.4285714285714286,1.0,1.0,0.6,0.6
2028,0,16,0.17427480220794678,0.1476995199918747,0.2720700651407242,0.077268785238266,0.8285714285714287,0.5,0.14707504212856293,0.015631840378046036,0.14707504212856293,0.0017462074756622314,0.2563774073408514,0.75,0.75,0.75,0.2375,0.2375
2028,0,23,0.14939165115356445,0.13594238460063934,0.23830364644527435,0.05082491263747215,0.8285714285714287,0.5,0.13306428492069244,0.13306428492069244,0.13306428492069244,0.0,0.23487508465595333,0.0,1.0,1.0,1.0,1.0
2028,0,27,0.14098642766475677,0.15368518233299255,0.05105482041835785,0.10308428965508938,0.8857142857142858,1.0,0.16906863451004028,0.05277417153120041,0.16906863451004028,0.0012996494770050049,0.2891820329392371,0.4285714285714286,0.75,0.75,0.5625,0.5625
2028,0,32,0.22724230587482452,0.21535101532936096,0.0814906656742096,0.12346815243363381,0.8857142857142858,1.0,0.1164482831954956,0.054181984066963194,0.1164482831954956,0.0030274689197540283,0.20853883482119118,0.4285714285714286,0.75,0.75,0.5875,0.5875
2028,0,37,0.24881227314472198,0.28452327847480774,0.005015730857849121,0.048617486655712125,0.9411764705882354,1.0,0.11194232106208801,0.027601161599159242,0.11194232106208801,0.0018201470375061035,0.20130859862557976,0.6,0.75,0.75,0.4,0.4
2028,0,39,0.3723810613155365,0.3498295247554779,0.0565946102142334,0.18659671470522882,0.6571428571428573,0.5,0.03475165367126465,0.03475165367126465,0.03475165367126465,0.0,0.067169071048047,0.0,1.0,1.0,1.0,1.0
2028,0,45,0.1013680100440979,0.12227210402488708,0.10740749537944794,0.09336205236613751,0.8823529411764706,1.0,0.11656862497329712,0.026928786560893057,0.11656862497329712,0.020782016217708588,0.20833635491905517,0.6,0.5,0.5,0.3625,0.3625
2028,0,70,0.08663466572761536,0.08633945882320404,0.09146273136138916,0.06101548820734024,1.0,1.0,0.11173567175865173,0.04591626115143299,0.11173567175865173,0.0031861141324043274,0.20094666655095986,0.4285714285714286,0.75,0.75,0.5125,0.5125
2028,0,71,0.14487648010253906,0.16779623925685883,0.08980177342891693,0.12793269138783217,0.823529411764706,0.5,0.1278601735830307,0.04650589562952519,0.1278601735830307,0.000726163387298584,0.22671186398517718,0.6,0.75,0.75,0.375,0.375
2028,0,72,0.24011088907718658,0.21942026913166046,0.06954632699489594,0.08646865636110306,0.8857142857142858,1.0,0.09060980379581451,0.025420462340116502,0.09060980379581451,0.011108160018920898,0.1660086320618635,0.6,0.5,0.5,0.4125,0.4125
2028,0,73,0.2575477957725525,0.2990868389606476,0.1328960359096527,0.17880707383155822,0.14285714285714288,0.5,0.07031574845314026,0.035123713314533234,0.07031574845314026,0.002315610647201538,0.13137250094644348,0.6923076923076923,0.75,0.75,0.3125,0.3125
2028,0,82,0.09087234735488892,0.0922241359949112,0.22521506249904633,0.0524198055267334,0.942857142857143,0.5,0.11119452118873596,0.11119452118873596,0.11119452118873596,0.0,0.20013511418285623,0.0,1.0,1.0,1.0,1.0
2028,0,84,0.30740049481391907,0.28517431020736694,0.0018596053123474121,0.0678231805562973,0.942857142857143,1.0,0.08721393346786499,0.04270976334810257,0.08721393346786499,0.015298217535018921,0.16023594852670145,0.4285714285714286,0.75,0.75,0.5625,0.5625
2028,0,86,0.0645679458975792,0.09191858768463135,0.08719062805175781,0.06569533292204141,0.8823529411764706,1.0,0.12100368738174438,0.06166626438498497,0.12100368738174438,0.0017494559288024902,0.21584371694828128,0.4285714285714286,0.75,0.75,0.6125,0.6125
2028,0,87,0.18807318806648254,0.1639246642589569,0.28269362449645996,0.05918903760612011,0.8285714285714287,0.5,0.011778920888900757,0.012665174156427383,0.011778920888900757,0.015894129872322083,0.023279209191866837,0.75,0.5,0.5,0.2875,0.2875
2028,0,88,0.21483318507671356,0.22852273285388947,0.1257200390100479,0.15537144839763642,0.5428571428571429,0.5,0.1131746917963028,0.028677364438772203,0.1131746917963028,0.00808541476726532,0.203168431375563,0.6,0.75,0.75,0.4,0.4
2028,0,98,0.06869673728942871,0.0793306902050972,0.30927398055791855,0.07264169175177812,0.7142857142857143,0.5,0.079442597925663,0.018689981289207937,0.079442597925663,0.0010321363806724548,0.14718069818512775,0.6,1.0,1.0,0.4125,0.4125
2028,0,99,0.34599629044532776,0.30887675285339355,0.001374572515487671,0.11917466297745705,0.7142857142857143,1.0,0.024409502744674683,0.017062656581401825,0.024409502744674683,0.00929713249206543,0.047645098360045025,0.6,0.5,0.5,0.45,0.45
2028,0,101,0.2000254988670349,0.20204514265060425,0.07584196329116821,0.08310475051403046,0.7714285714285715,1.0,0.09515991806983948,0.09515991806983948,0.09515991806983948,0.0,0.1737826896323118,0.0,1.0,1.0,1.0,1.0
2028,0,102,0.10811157524585724,0.12241122126579285,0.05881749093532562,0.07309055514633656,0.9411764705882354,1.0,0.13988718390464783,0.043032603338360786,0.13988718390464783,0.001519620418548584,0.24539456843966662,0.6,1.0,1.0,0.45,0.45
2028,0,123,0.6662613153457642,0.6179357767105103,0.04196274280548096,0.12289047539234162,0.7142857142857143,1.0,0.0015259981155395508,0.005667740106582641,0.0015259981155395508,0.03671783208847046,0.0030471690118854264,0.6923076923076923,0.25,0.25,0.275,0.275
2028,0,124,0.1921657770872116,0.21866396069526672,0.078022301197052,0.08949288278818131,0.942857142857143,1.0,0.0706402063369751,0.03728545606136322,0.0706402063369751,0.01799614727497101,0.13179945145373115,0.6,0.75,0.75,0.3875,0.3875
2028,0,131,0.10287832468748093,0.10337907075881958,0.23121771216392517,0.038243227452039716,0.8285714285714287,0.5,0.12996625900268555,0.026996248215436936,0.12996625900268555,0.009923800826072693,0.22977075341181913,0.6,0.75,0.75,0.375,0.375
2028,0,135,0.18737146258354187,0.18110911548137665,0.07955129444599152,0.06643787808716298,0.942857142857143,1.0,0.04522973299026489,0.038549049943685534,0.04522973299026489,0.04835546016693115,0.08635517960833408,0.6923076923076923,0.5,0.5,0.3625,0.3625
2028,0,139,0.29745596647262573,0.2816650867462158,0.1194772720336914,0.20251387283205985,-0.028571428571428574,0.5,0.0961160957813263,0.0961160957813263,0.0961160957813263,0.0,0.17537575837313737,0.0,1.0,1.0,1.0,1.0
2028,0,142,0.13619647920131683,0.1439991593360901,0.19915691018104553,0.09102589264512062,0.8285714285714287,0.5,0.02825462818145752,0.05003094710409641,0.02825462818145752,0.03643888980150223,0.05489943312099632,0.4285714285714286,0.75,0.75,0.5625,0.5625
2028,0,145,0.27269768714904785,0.23001787066459656,0.07784876227378845,0.11895577646791936,0.7714285714285715,0.5,0.13742759823799133,0.13742759823799133,0.13742759823799133,0.0,0.2416463227213456,0.0,1.0,1.0,1.0,1.0
2028,0,155,0.0787442997097969,0.08200645446777344,0.3304816782474518,0.08814336452633142,0.4705882352941177,0.0,0.10006335377693176,0.05453859772533178,0.10006335377693176,0.000622875988483429,0.18191257960174712,0.6,0.75,0.75,0.4375,0.4375
2028,0,160,0.3293797969818115,0.3258442282676697,0.014720916748046875,0.05804723352193832,0.8285714285714287,0.5,0.08648455142974854,0.04582218825817108,0.08648455142974854,0.002378493547439575,0.15917049416872853,0.4285714285714286,1.0,1.0,0.5875,0.5875
2028,0,161,0.08974897116422653,0.09349626302719116,0.1186765730381012,0.06280016452074051,1.0,1.0,0.13665971159934998,0.030937943793833255,0.13665971159934998,0.009610861539840698,0.2401782212473712,0.6,0.75,0.75,0.4375,0.4375
2028,0,163,0.09226075559854507,0.12536905705928802,0.08873777091503143,0.07474748082458973,0.9411764705882354,1.0,0.11908665299415588,0.03625425100326538,0.11908665299415588,0.0009008347988128662,0.2128078780056202,0.4285714285714286,0.75,0.75,0.5625,0.5625
2028,0,171,0.21335585415363312,0.21892684698104858,0.015772968530654907,0.08643586486577988,0.9411764705882354,1.0,0.11599969863891602,0.04725918471813202,0.11599969863891602,0.0014611035585403442,0.20785320773587374,0.4285714285714286,0.75,0.75,0.6375,0.6375
2028,0,173,0.18436197936534882,0.16655224561691284,0.0861540138721466,0.10278033651411533,0.823529411764706,0.5,0.07273203134536743,0.07273203134536743,0.07273203134536743,0.0,0.13560149081061842,0.0,1.0,1.0,1.0,1.0
2028,0,177,0.4183940291404724,0.3565181791782379,0.002543032169342041,0.06302634179592133,0.942857142857143,1.0,0.052031010389328,0.009111250936985015,0.052031010389328,0.0057527124881744385,0.09888705720048549,0.6923076923076923,1.0,1.0,0.3375,0.3375
2028,0,181,0.13675740361213684,0.12195049971342087,0.1054234430193901,0.10452169515192508,0.942857142857143,1.0,0.09579624980688095,0.09579624980688095,0.09579624980688095,0.0,0.17484317878212072,0.0,1.0,1.0,1.0,1.0
2028,0,182,0.07409745454788208,0.08275816589593887,0.21073531359434128,0.05181466992944479,0.823529411764706,0.5,0.033838167786598206,0.016700469143688678,0.033838167786598206,0.02574675902724266,0.06540467332272028,0.6923076923076923,0.5,0.5,0.25,0.25
2028,0,190,0.14478690922260284,0.19035875797271729,0.06229296326637268,0.1202404659241438,0.6,0.5,0.12372517585754395,0.05593013614416122,0.12372517585754395,0.0792899802327156,0.21813705548549792,0.6,0.75,0.75,0.3625,0.3625
2028,0,204,0.10398029536008835,0.0944448933005333,0.08425746113061905,0.03704958558082581,0.823529411764706,0.5,0.0975547805428505,0.01136975660920143,0.0975547805428505,0.01030442863702774,0.1776031327086825,0.75,0.75,0.75,0.225,0.225
2028,0,220,0.09454218298196793,0.11951014399528503,0.23689985275268555,0.0792613323777914,0.8285714285714287,0.5,0.11498002707958221,0.04469486139714718,0.11498002707958221,0.004539117217063904,0.20614895982752948,0.4285714285714286,0.75,0.75,0.5,0.5
2028,0,223,0.0604117289185524,0.06392758339643478,0.23006237298250198,0.08391360398381949,0.7058823529411765,0.5,0.029392004013061523,0.022535491548478604,0.029392004013061523,0.019747450947761536,0.05707273271189284,0.6,0.75,0.75,0.3875,0.3875
2028,0,224,0.06473062932491302,0.07574770599603653,0.13288452476263046,0.07434049248695374,0.7647058823529412,0.5,0.09742718189954758,0.01309517715126276,0.09742718189954758,0.009111016988754272,0.17741080083655186,0.75,0.5,0.5,0.2625,0.2625
2028,0,243,0.29129165410995483,0.2879267632961273,0.06051081418991089,0.07501516565680504,0.942857142857143,1.0,0.04370638728141785,0.04370638728141785,0.04370638728141785,0.0,0.08375226560654009,0.0,1.0,1.0,1.0,1.0
2028,0,244,0.24762073159217834,0.24850352108478546,0.08267436921596527,0.13550277873873712,0.8857142857142858,1.0,0.16109947860240936,0.16109947860240936,0.16109947860240936,0.0,0.27749470492626754,0.0,1.0,1.0,1.0,1.0
2028,0,255,0.2877661883831024,0.2809288501739502,0.12343531847000122,0.1564201770350337,0.6571428571428573,0.5,0.17355501651763916,0.17355501651763916,0.17355501651763916,0.0,0.2957765321180075,0.0,1.0,1.0,1.0,1.0
2028,0,259,0.055310651659965515,0.05593524128198624,0.08856932073831558,0.09127611555159092,0.823529411764706,0.5,0.09493958204984665,0.023066365346312522,0.09493958204984665,0.0028047077357769012,0.17337291665390847,0.6,0.75,0.75,0.425,0.425
2028,0,265,0.13807296752929688,0.13782788813114166,0.0686526745557785,0.07949157115072011,0.8823529411764706,1.0,0.09917716681957245,0.09917716681957245,0.09917716681957245,0.0,0.1804571088508649,0.0,1.0,1.0,1.0,1.0
2028,0,267,0.11037447303533554,0.09950898587703705,0.16969649493694305,0.070813462510705,1.0,1.0,0.0769990086555481,0.021879980340600014,0.0769990086555481,0.0016524717211723328,0.1429711582841647,0.6923076923076923,0.75,0.75,0.2625,0.2625
2028,0,274,0.2701376974582672,0.25841811299324036,0.10500580072402954,0.14610202983021736,0.3142857142857143,0.5,0.05497103929519653,0.05458260700106621,0.05497103929519653,0.0296076238155365,0.10404794366110959,0.4285714285714286,0.75,0.75,0.65,0.65
2028,0,275,0.2744179666042328,0.29430708289146423,0.10220259428024292,0.1756407454609871,0.6571428571428573,0.5,0.13377445936203003,0.13377445936203003,0.13377445936203003,0.0,0.23598072483887905,0.0,1.0,1.0,1.0,1.0
2028,0,277,0.16088466346263885,0.17194218933582306,0.2571028620004654,0.07386114783585071,0.48571428571428577,0.5,0.11183284223079681,0.05791129022836685,0.11183284223079681,0.004614472389221191,0.20107468535595602,0.4285714285714286,0.75,0.75,0.55,0.55
2028,0,278,0.1360500305891037,0.13831892609596252,0.25070953369140625,0.0752258401364088,0.8285714285714287,0.5,0.10209912061691284,0.061390271037817,0.10209912061691284,0.005220323801040649,0.18519116322118215,0.4285714285714286,0.75,0.75,0.575,0.575
2028,0,282,0.14152149856090546,0.16535618901252747,0.10430148243904114,0.09189250338822604,0.6571428571428573,0.5,0.05857941508293152,0.0317064218223095,0.05857941508293152,0.04638183116912842,0.11037843881541182,0.75,0.5,0.5,0.2375,0.2375
2028,0,283,0.1211487352848053,0.10915196686983109,0.10899423807859421,0.08380182534456253,0.6470588235294118,0.5,0.14659639447927475,0.03728377856314182,0.14659639447927475,0.004443138837814331,0.25556123160287125,0.6363636363636364,0.75,0.75,0.4,0.4
2028,0,302,0.14447714388370514,0.1536434441804886,0.16442252695560455,0.05926290489733219,0.942857142857143,0.5,0.004202947020530701,0.03598432615399361,0.004202947020530701,0.011429935693740845,0.008370307328981507,0.4285714285714286,0.75,0.75,0.5125,0.5125
2028,0,309,0.18669410049915314,0.1878872513771057,0.09286430478096008,0.11436724439263343,0.3714285714285715,0.5,0.008761972188949585,0.009011069685220719,0.008761972188949585,0.000567123293876648,0.01737164810952592,0.75,0.5,0.5,0.225,0.225
2028,0,314,0.09224680811166763,0.11286910623311996,0.22990629822015762,0.05509662292897701,0.823529411764706,0.5,0.13213736563920975,0.04128554537892341,0.13213736563920975,0.008148901164531708,0.23320629250003636,0.6,0.75,0.75,0.375,0.375
2028,0,320,0.20431241393089294,0.19059091806411743,0.02687416970729828,0.07774962484836578,1.0,1.0,0.13246378302574158,0.059457816928625104,0.13246378302574158,0.001055195927619934,0.23391020589780948,0.4285714285714286,1.0,1.0,0.5875,0.5875
2028,0,326,0.20864234864711761,0.15696965157985687,0.2594173699617386,0.07871541380882263,0.6571428571428573,0.5,0.12043993175029755,0.01606113389134407,0.12043993175029755,0.019362911581993103,0.2145315211152476,0.6923076923076923,0.5,0.5,0.2625,0.2625
2028,0,329,0.04174342751502991,0.05163830891251564,0.22191160544753075,0.059981951490044594,0.5294117647058824,0.0,0.07470689341425896,0.017743266467005015,0.07470689341425896,0.010883968323469162,0.13892121369068458,0.6,0.5,0.5,0.3625,0.3625
2028,0,331,0.16760645806789398,0.1984259933233261,0.03671310842037201,0.09876786842942238,1.0,1.0,0.004936888813972473,0.042753379046916964,0.004936888813972473,0.10926102101802826,0.009819354209746792,0.6,0.25,0.25,0.3875,0.3875
2028,0,334,0.2820582091808319,0.261373370885849,0.017135947942733765,0.04290002137422562,0.823529411764706,0.5,0.13636162877082825,0.032443726807832717,0.13636162877082825,0.0036939680576324463,0.23989016016281026,0.6,0.75,0.75,0.4,0.4
2028,0,340,0.3530425429344177,0.35831448435783386,0.006287246942520142,0.11420549899339676,1.0,1.0,0.07127949595451355,0.026503631472587587,0.07127949595451355,0.010854244232177734,0.1329764842588606,0.6,0.75,0.75,0.4,0.4
2028,0,342,0.2709208130836487,0.2938190996646881,0.060686320066452026,0.1334950439631939,0.8285714285714287,0.5,0.08338978886604309,0.040871062129735944,0.08338978886604309,0.008468657732009888,0.15384122032946076,0.4285714285714286,0.75,0.75,0.5625,0.5625
2028,0,343,0.22988222539424896,0.21086649596691132,0.12152834236621857,0.08373305499553681,0.8857142857142858,1.0,0.07350994646549225,0.012712164223194123,0.07350994646549225,0.0027924925088882446,0.13692626419748194,0.6,1.0,1.0,0.4125,0.4125
2028,0,347,0.0825110524892807,0.08435967564582825,0.0765361487865448,0.06465515755116939,0.9411764705882354,1.0,0.11961358785629272,0.04224584847688675,0.11961358785629272,0.0050204843282699585,0.21355429050529715,0.6,0.75,0.75,0.475,0.475
2028,0,354,0.19513092935085297,0.17056339979171753,0.07011441886425018,0.0688650656491518,1.0,1.0,0.12661251425743103,0.12661251425743103,0.12661251425743103,0.0,0.2247667457180403,0.0,1.0,1.0,1.0,1.0
2028,0,355,0.07435011118650436,0.08595573902130127,0.21612125635147095,0.07309879530221224,0.9411764705882354,0.5,0.09761129319667816,0.03006126042455435,0.09761129319667816,0.0024688616394996643,0.17782217474830647,0.6,0.75,0.75,0.3875,0.3875
2028,0,362,0.2530432343482971,0.2353585809469223,0.009986922144889832,0.05135686174035072,0.7714285714285715,1.0,0.1372220665216446,0.1372220665216446,0.1372220665216446,0.0,0.24132853303024235,0.0,1.0,1.0,1.0,1.0
2028,0,365,0.08953556418418884,0.11079297959804535,0.10975952446460724,0.09634487386792898,0.942857142857143,1.0,0.08908118307590485,0.03380726575851441,0.08908118307590485,0.00019273161888122559,0.16358703078557532,0.6,0.75,0.75,0.4,0.4
2028,0,371,0.15622058510780334,0.17705869674682617,0.042108818888664246,0.09903096109628677,0.942857142857143,1.0,0.15661120414733887,0.15661120414733887,0.15661120414733887,0.0,0.27081045659209857,0.0,1.0,1.0,1.0,1.0
2028,0,372,0.11880022287368774,0.1338808387517929,0.24910424649715424,0.054691525921225545,0.823529411764706,0.5,0.10139216482639313,0.10139216482639313,0.10139216482639313,0.0,0.1841163721050713,0.0,1.0,1.0,1.0,1.0
2028,0,377,0.22916822135448456,0.2218841314315796,0.025741830468177795,0.10544540621340275,0.942857142857143,1.0,0.11461526155471802,0.021896300464868547,0.11461526155471802,0.008920937776565552,0.20546869689987657,0.6923076923076923,0.75,0.75,0.3875,0.3875
2028,0,384,0.16460560262203217,0.1610710471868515,0.06451056897640228,0.14080696403980256,0.7714285714285715,1.0,0.11609704792499542,0.11609704792499542,0.11609704792499542,0.0,0.20804113430967058,0.0,1.0,1.0,1.0,1.0
2028,0,403,0.0954180434346199,0.09566598385572433,0.20933736115694046,0.0662299007177353,0.8857142857142858,0.5,0.12964976578950882,0.03407475985586643,0.12964976578950882,0.002262011170387268,0.22948004542546566,0.6,0.75,0.75,0.375,0.375
2028,0,412,0.3208180367946625,0.3292206823825836,0.06877246499061584,0.15424356162548064,0.6571428571428573,0.5,0.13582652807235718,0.02410561740398407,0.13582652807235718,0.0025729238986968994,0.23909397905862248,0.6923076923076923,0.75,0.75,0.3625,0.3625
2028,0,416,0.07472342997789383,0.08917447924613953,0.1256563365459442,0.07195136472582817,0.942857142857143,1.0,0.09708961844444275,0.04302430395036936,0.09708961844444275,0.003081902861595154,0.176946462612398,0.4285714285714286,0.75,0.75,0.575,0.575
2028,0,419,0.04831988364458084,0.062153879553079605,0.18526510521769524,0.06714111231267453,0.9411764705882354,0.5,0.1027810089290142,0.1027810089290142,0.1027810089290142,0.0,0.18640329874529096,0.0,1.0,1.0,1.0,1.0
2028,0,427,0.33315208554267883,0.29524877667427063,0.002227306365966797,0.0989396944642067,0.942857142857143,1.0,0.10291406512260437,0.04200856685638428,0.10291406512260437,0.022313237190246582,0.18622550821071474,0.6,0.75,0.75,0.35,0.35
2028,0,431,0.1843472272157669,0.17459213733673096,0.05741205811500549,0.0942731998860836,0.8857142857142858,1.0,0.0017187893390655518,0.004948195070028305,0.0017187893390655518,0.02166135609149933,0.00343154997676756,0.75,0.5,0.5,0.225,0.225
2028,0,436,0.10218403488397598,0.09517580270767212,0.1362377554178238,0.07771091777831315,0.5882352941176471,0.5,0.10107529163360596,0.10107529163360596,0.10107529163360596,0.0,0.18359378763943746,0.0,1.0,1.0,1.0,1.0
2028,0,438,0.07376817613840103,0.07584584504365921,0.241730235517025,0.08246939200907946,0.6,0.5,0.10441320389509201,0.039856674708426,0.10441320389509201,0.0027594491839408875,0.1890341325839028,0.4285714285714286,1.0,1.0,0.5375,0.5375
2028,0,440,0.550015389919281,0.5149040818214417,0.005098879337310791,0.17822189778089523,0.8285714285714287,0.5,0.06295055150985718,0.03659734576940536,0.06295055150985718,0.011203229427337646,0.11836550610932971,0.4285714285714286,1.0,1.0,0.5,0.5
2028,0,442,0.17631883919239044,0.18702764809131622,0.30997656285762787,0.1068872906267643,0.6571428571428573,0.5,0.08800964057445526,0.08800964057445526,0.08800964057445526,0.0,0.16178099401396348,0.0,1.0,1.0,1.0,1.0
2028,0,443,0.04843420907855034,0.05118073895573616,0.19040751084685326,0.04950506538152695,0.942857142857143,0.5,0.014936108142137527,0.01570186633616686,0.014936108142137527,0.01197010651230812,0.0294273610726904,0.6,0.5,0.5,0.3875,0.3875
2028,0,446,0.2717021405696869,0.24356944859027863,0.02263285219669342,0.07497126124799251,0.9411764705882354,1.0,0.010555565357208252,0.028942132741212843,0.010555565357208252,0.02845151722431183,0.0208842301935967,0.6,0.5,0.5,0.4125,0.4125
2028,0,447,0.13897916674613953,0.13454671204090118,0.18780620396137238,0.048042896762490274,0.823529411764706,0.5,0.11740745604038239,0.01171923689544201,0.11740745604038239,0.008319929242134094,0.2099575218373312,0.6923076923076923,0.75,0.75,0.3125,0.3125
2028,0,448,0.11471285670995712,0.12409559637308121,0.26471199840307236,0.08215901628136635,0.6571428571428573,0.5,0.14238154143095016,0.03575194701552391,0.14238154143095016,0.0019088461995124817,0.24921202859288175,0.75,0.75,0.75,0.3,0.3
2028,0,455,0.06852509081363678,0.06378549337387085,0.12216804921627045,0.06526274885982275,0.823529411764706,0.5,0.1315610259771347,0.1315610259771347,0.1315610259771347,0.0,0.23253014721592777,0.0,1.0,1.0,1.0,1.0
2028,0,458,0.06344085931777954,0.06879726052284241,0.2239522635936737,0.05711345691233873,0.7058823529411765,0.5,0.021003790199756622,0.011439399048686027,0.021003790199756622,0.019513096660375595,0.041126575302608576,0.6,0.5,0.5,0.325,0.325
2028,0,462,0.23749534785747528,0.21233581006526947,0.1119258850812912,0.11086066141724586,0.2571428571428572,0.5,0.11639033257961273,0.006466098129749298,0.11639033257961273,0.020037680864334106,0.20806834381481384,0.6923076923076923,0.5,0.5,0.275,0.275
2028,0,463,0.24162067472934723,0.19889681041240692,0.10572408139705658,0.16183050014078618,0.5428571428571429,1.0,0.09013240039348602,0.04796539917588234,0.09013240039348602,0.013356789946556091,0.16517558531464205,0.4285714285714286,0.75,0.75,0.5875,0.5875
2028,0,465,0.5157448649406433,0.5237351059913635,0.06131929159164429,0.211005799472332,0.3142857142857143,0.5,0.04052156209945679,0.026415699720382692,0.04052156209945679,0.014751136302947998,0.07784163397520172,0.6,0.5,0.5,0.35,0.35
2028,0,469,0.09586843848228455,0.0907130092382431,0.09308640658855438,0.11225822661072016,0.823529411764706,0.5,0.028284840285778046,0.026218808814883234,0.028284840285778046,0.021141767501831055,0.054980964506061,0.6,0.75,0.75,0.375,0.375
2028,0,475,0.12490861117839813,0.1278807818889618,0.16782045364379883,0.06272905692458153,0.942857142857143,1.0,0.11503250896930695,0.03096127323806286,0.11503250896930695,0.004990220069885254,0.20622362333211952,0.6,0.75,0.75,0.4,0.4
2028,0,489,0.22555506229400635,0.20852483808994293,0.12757472693920135,0.10569476932287217,0.8857142857142858,1.0,0.08991508185863495,0.026507578790187836,0.08991508185863495,0.014655575156211853,0.16479245069032064,0.6,0.75,0.75,0.4,0.4
2028,0,496,0.19912032783031464,0.2147713303565979,0.1030268669128418,0.14213467240333558,0.8285714285714287,0.5,0.11674830317497253,0.11674830317497253,0.11674830317497253,0.0,0.20908615279387688,0.0,1.0,1.0,1.0,1.0
2028,0,499,0.11113831400871277,0.11073324084281921,0.1139708161354065,0.06661790050566196,0.9411764705882354,1.0,0.04729694128036499,0.04839461594820023,0.04729694128036499,0.04207844287157059,0.09014310761375209,0.6,0.5,0.5,0.3875,0.3875
2028,0,502,0.15048624575138092,0.15403510630130768,0.09892313182353973,0.09559774063527585,1.0,1.0,0.11095695197582245,0.11095695197582245,0.11095695197582245,0.0,0.19975022754659746,0.0,1.0,1.0,1.0,1.0
2028,0,507,0.4167076647281647,0.4211404323577881,0.04079937934875488,0.150446517765522,0.942857142857143,1.0,0.08380860090255737,0.03412753343582153,0.08380860090255737,0.005275815725326538,0.15459231896098324,0.6,0.75,0.75,0.3375,0.3375
2028,0,510,0.14952881634235382,0.14324341714382172,0.09547784924507141,0.05528456494212151,0.942857142857143,1.0,0.13114582002162933,0.02813670188188553,0.13114582002162933,0.0006748437881469727,0.23186321424421658,0.6,0.75,0.75,0.4,0.4
2028,0,525,0.1155468299984932,0.111016646027565,0.17171593010425568,0.12326699420809746,0.3714285714285715,0.5,0.03856903314590454,0.03359643258154392,0.03856903314590454,0.027813009917736053,0.07419458580072309,0.6,0.75,0.75,0.375,0.375
